Brand,Description,Size,Annual_Demand,PurchasePrice,Holding_Cost,EOQ,ABC_Category,Review_Frequency,Safety_Stock_Level,Inventory_Strategy
22007,Schmitt Sohne Auslese Michls,750mL,36,10.8,2.16,129.09944487358055,C,Quarterly,Low,"Simple control, bulk ordering"
22008,Schmitt Sohne Kabinett Mchls,750mL,15,8.78,1.756,92.4237049142066,C,Quarterly,Low,"Simple control, bulk ordering"
22010,LiDestri Red Sangria,1.5L,2,5.99,1.1980000000000002,40.85889232227184,C,Quarterly,Low,"Simple control, bulk ordering"
22012,Vieux Clocher Chateauneuf Du,750mL,6,23.8,4.760000000000001,35.50358012483631,C,Quarterly,Low,"Simple control, bulk ordering"
22014,Foss Marai Prosecco,750mL,96,9.93,1.986,219.85988397172508,C,Quarterly,Low,"Simple control, bulk ordering"
22016,Foss Marai Prosecco,187mL,23,4.44,0.8880000000000001,160.93756833288148,C,Quarterly,Low,"Simple control, bulk ordering"
22019,Mumm Napa Brut Rose,750mL,328,9.73,1.9460000000000002,410.5494776355766,B,Monthly,Medium,Moderate control
22022,Lower East Side Cab Svgn,750mL,22,21.91,4.382000000000001,70.85575888284907,C,Quarterly,Low,"Simple control, bulk ordering"
22027,Jacobs Crk Cab Svgn,750mL,153,4.79,0.9580000000000001,399.6344885340694,C,Quarterly,Low,"Simple control, bulk ordering"
22028,Gramercy Clrs Grenache,750mL,24,34.01,6.802,59.40011790935108,C,Quarterly,Low,"Simple control, bulk ordering"
22032,Hob Nob Wicked Red Ltd Ed,750mL,2,6.53,1.306,39.13302400974161,C,Quarterly,Low,"Simple control, bulk ordering"
22043,Five Oaks Wh Moscato,750mL,36,2.54,0.508,266.2069528248341,C,Quarterly,Low,"Simple control, bulk ordering"
22047,Woodwork Pnt Nr,750mL,184,6.49,1.298,376.50570850414675,C,Quarterly,Low,"Simple control, bulk ordering"
22048,Maggy Hawk Afleet Pnt Nr,750mL,3,35.94,7.188,20.42944616113592,C,Quarterly,Low,"Simple control, bulk ordering"
22050,Maggy Hawk Stormin Pnt Nr,750mL,3,37.92,7.5840000000000005,19.888932104393252,C,Quarterly,Low,"Simple control, bulk ordering"
22055,The Girls in the Vineyard Wh,750mL,2,11.61,2.322,29.34836354418746,C,Quarterly,Low,"Simple control, bulk ordering"
22057,Le Macchiole Bolgheri Rosso,750mL,13,17.41,3.482,61.102262658680154,C,Quarterly,Low,"Simple control, bulk ordering"
22073,Opus One 11,750mL,1,156.46,31.292,5.65305667096743,C,Quarterly,Low,"Simple control, bulk ordering"
22075,Kesselstatt Piesporter Gold,750mL,19,20.4,4.08,68.24121002076413,C,Quarterly,Low,"Simple control, bulk ordering"
22077,C Y Toro Casa Diablo Chard,750mL,62,6.07,1.2140000000000002,225.98858421985292,C,Quarterly,Low,"Simple control, bulk ordering"
22079,C Y Toro Casa Diblo Cab Svgn,750mL,521,4.59,0.918,753.3512635959773,B,Monthly,Medium,Moderate control
22086,Queens Peak Cab Svgn Sonoma,750mL,12,9.33,1.866,80.19269397646255,C,Quarterly,Low,"Simple control, bulk ordering"
22087,Juxtapoz Red North Cst,750mL,44,13.79,2.758,126.30751979850793,C,Quarterly,Low,"Simple control, bulk ordering"
22092,Latour L'Ardeche Chard,750mL,2,8.1,1.62,35.136418446315325,C,Quarterly,Low,"Simple control, bulk ordering"
22097,Hacienda Haro Lopez Cri Rsva,750mL,6,9.33,1.866,56.70479771237427,C,Quarterly,Low,"Simple control, bulk ordering"
22105,Castello Di Cacchiano Chiant,750mL,3,26.66,5.332000000000001,23.720047642554203,C,Quarterly,Low,"Simple control, bulk ordering"
22107,Emmolo Merlot,750mL,5,39.99,7.998000000000001,25.003125586059596,C,Quarterly,Low,"Simple control, bulk ordering"
22108,Emmolo Svgn Blanc,750mL,4,9.08,1.816,46.93232544639321,C,Quarterly,Low,"Simple control, bulk ordering"
22119,Don Simon Selecion Chard,750mL,6,3.24,0.6480000000000001,96.22504486493762,C,Quarterly,Low,"Simple control, bulk ordering"
22120,Don Simon Selecion Shiraz,750mL,1,3.24,0.6480000000000001,39.2837100659193,C,Quarterly,Low,"Simple control, bulk ordering"
22143,Simi Cab Svgn,750mL,2887,10.52,2.104,1171.387335160059,A,Weekly,High,"Tight control, frequent replenishment"
22168,Tangent Pnt Gris,750mL,62,7.43,1.486,204.26146387863076,C,Quarterly,Low,"Simple control, bulk ordering"
22170,Bone Shaker Znfdl,750mL,72,13.07,2.6140000000000003,165.9638330453731,C,Quarterly,Low,"Simple control, bulk ordering"
22171,Lucienne Smith Vyd Pnt Nr,750mL,1,31.03,6.206,12.693871989191834,C,Quarterly,Low,"Simple control, bulk ordering"
22173,Lucienne Doctor's Vyd Pnt Nr,750mL,2,29.65,5.93,18.36486123448497,C,Quarterly,Low,"Simple control, bulk ordering"
22174,QM Alvarinho White,750mL,19,13.69,2.738,83.3028919320132,C,Quarterly,Low,"Simple control, bulk ordering"
22192,Placido Chianti,1.5L,203,7.23,1.4460000000000002,374.68289958583244,C,Quarterly,Low,"Simple control, bulk ordering"
22194,Placido Pinot Grigio Venezi,1.5L,465,7.48,1.4960000000000002,557.5202929090093,B,Monthly,Medium,Moderate control
22195,Placido Pinot Grigio Venezi,750mL,6,5.33,1.066,75.02344849205329,C,Quarterly,Low,"Simple control, bulk ordering"
22201,Tormaresca Primitivo,750mL,1,8.21,1.6420000000000003,24.6781968201642,C,Quarterly,Low,"Simple control, bulk ordering"
22207,Star Insolia Chard,750mL,4,10.73,2.1460000000000004,43.17328917763455,C,Quarterly,Low,"Simple control, bulk ordering"
22222,LaLuca Prosecco,750mL,117,7.28,1.4560000000000002,283.4733547569204,C,Quarterly,Low,"Simple control, bulk ordering"
22225,Gifft Chardonnay,750mL,2,8.05,1.6100000000000003,35.245368842512065,C,Quarterly,Low,"Simple control, bulk ordering"
22227,Gifft Red Blend,750mL,15,6.49,1.298,107.49995520836133,C,Quarterly,Low,"Simple control, bulk ordering"
22228,Luiano Ottantuno Chianti,750mL,5,27.15,5.43,30.344856451720226,C,Quarterly,Low,"Simple control, bulk ordering"
22230,Glam Prosecco,750mL,62,8.96,1.7920000000000003,186.00595228571123,C,Quarterly,Low,"Simple control, bulk ordering"
22234,Casalini Monteplciano D'Abrz,750mL,12,4.79,0.9580000000000001,111.9200430369955,C,Quarterly,Low,"Simple control, bulk ordering"
22263,Volker Eisele Family Est Cab,750mL,1,32.46,6.492000000000001,12.41111341865908,C,Quarterly,Low,"Simple control, bulk ordering"
22264,Cuttings Red,750mL,24,33.11,6.622,60.20201569756727,C,Quarterly,Low,"Simple control, bulk ordering"
22270,Markham Cab Svgn,750mL,41,27.02,5.404,87.10322963518259,C,Quarterly,Low,"Simple control, bulk ordering"
22275,Markham Merlot,750mL,201,14.93,2.986,259.4496726127981,B,Monthly,Medium,Moderate control
22279,Cruz Garcia Real Sangria Rd,750mL,8,4.45,0.8900000000000001,94.80909262799544,C,Quarterly,Low,"Simple control, bulk ordering"
22289,Pichot Dom Moriette Vouvray,750mL,124,8.84,1.768,264.83154382802445,C,Quarterly,Low,"Simple control, bulk ordering"
22291,Locations E Red Spanish,750mL,53,11.4,2.2800000000000002,152.46512399590839,C,Quarterly,Low,"Simple control, bulk ordering"
22294,The Calling Pnt Nr RRV,750mL,35,17.23,3.446,100.78047144293387,C,Quarterly,Low,"Simple control, bulk ordering"
22297,Zorvino Vyds Pearz,750mL,110,6.75,1.35,285.44961285922506,C,Quarterly,Low,"Simple control, bulk ordering"
22298,Zorvino Vyds Sangiovese,750mL,33,8.06,1.612,143.07852396446896,C,Quarterly,Low,"Simple control, bulk ordering"
22318,Lecciaia Brunello M Reserve,750mL,32,27.92,5.5840000000000005,75.70111641044645,C,Quarterly,Low,"Simple control, bulk ordering"
22324,Hillinger Leitheberg Blaufra,750mL,3,19.73,3.946,27.572877217175787,C,Quarterly,Low,"Simple control, bulk ordering"
22326,Saved Red,750mL,33,13.42,2.684,110.88319064318593,C,Quarterly,Low,"Simple control, bulk ordering"
22336,EnRoute Pnt Nr,750mL,26,36.18,7.236000000000001,59.94285098483521,C,Quarterly,Low,"Simple control, bulk ordering"
22337,Maison L'Envoye The Attache,750mL,14,24.66,4.932,53.27856068238002,C,Quarterly,Low,"Simple control, bulk ordering"
22338,Maison L'Envoye Two Messenge,750mL,39,17.1,3.4200000000000004,106.7872125861979,C,Quarterly,Low,"Simple control, bulk ordering"
22339,Heartland Spice Trader Sh/CS,750mL,60,9.08,1.816,181.76811485266745,C,Quarterly,Low,"Simple control, bulk ordering"
22340,Gerard Bertrand Languedoc Rg,750mL,85,7.14,1.428,243.9750182371333,C,Quarterly,Low,"Simple control, bulk ordering"
22344,Rioja Bordon Rsva Tempranllo,750mL,217,9.99,1.9980000000000002,329.55820215647583,B,Monthly,Medium,Moderate control
22345,Rioja Bordon Gran Rsva Tempr,750mL,1,14.83,2.966,18.36176507645327,C,Quarterly,Low,"Simple control, bulk ordering"
22352,Terlato Fmly Vyd Angels Peak,750mL,16,22.72,4.544,59.33908290969267,C,Quarterly,Low,"Simple control, bulk ordering"
22353,Dylan's Ghost Hell Hollow CS,750mL,32,30.51,6.102,72.4167262124758,C,Quarterly,Low,"Simple control, bulk ordering"
22355,Wairau River Svgn Bl,750mL,12,10.32,2.064,76.24928516630233,C,Quarterly,Low,"Simple control, bulk ordering"
22358,Seifried Nelson Svgn Blanc,750mL,2,11.03,2.206,30.11010318298389,C,Quarterly,Low,"Simple control, bulk ordering"
22361,Ecco Domani Prosecco,750mL,162,3.24,0.6480000000000001,499.99999999999994,C,Quarterly,Low,"Simple control, bulk ordering"
22362,Barefoot Bubbly Peach Fusion,750mL,162,6.45,1.29,354.374653931171,C,Quarterly,Low,"Simple control, bulk ordering"
22363,Andre Moscato,750mL,1,3.56,0.7120000000000001,37.476584449793066,C,Quarterly,Low,"Simple control, bulk ordering"
22367,Ch Massiac Viognier,750mL,27,9.93,1.986,116.59831115047076,C,Quarterly,Low,"Simple control, bulk ordering"
22385,Lake Chalice Cracklin Savie,750mL,1,11.1,2.22,21.223817998900444,C,Quarterly,Low,"Simple control, bulk ordering"
22387,Gnarly Head Authentic Black,750mL,262,6.62,1.324,444.8428895403661,B,Monthly,Medium,Moderate control
22389,Villa Cornaro Prosecco,187mL,97,3.37,0.674,379.36382793643827,C,Quarterly,Low,"Simple control, bulk ordering"
22396,Allegrini Dedicato A Walter,750mL,2,58.06,11.612000000000002,13.12385683882104,C,Quarterly,Low,"Simple control, bulk ordering"
22397,Allegrini Solosole Vermentin,750mL,11,11.03,2.206,70.61445124968863,C,Quarterly,Low,"Simple control, bulk ordering"
22398,Allegrini Sondraia,750mL,6,34.01,6.802,29.70005895467554,C,Quarterly,Low,"Simple control, bulk ordering"
22399,Truchard Vyds The Shepard Rd,750mL,3,13.15,2.6300000000000003,33.774019758482815,C,Quarterly,Low,"Simple control, bulk ordering"
22407,Three Wishes Chard,750mL,1,2.25,0.45,47.14045207910317,C,Quarterly,Low,"Simple control, bulk ordering"
22413,Harthill Farms Cab Svgn,750mL,127,2.49,0.49800000000000005,504.9951290074837,C,Quarterly,Low,"Simple control, bulk ordering"
22416,Layer Cake Sea of Stones Red,750mL,109,10.45,2.09,228.37055424867475,C,Quarterly,Low,"Simple control, bulk ordering"
22418,Pizzolato Moscato,750mL,4,9.58,1.9160000000000001,45.69116623849538,C,Quarterly,Low,"Simple control, bulk ordering"
22421,Marchesi di Barolo Monferrat,750mL,1,8.72,1.7440000000000002,23.945657130528783,C,Quarterly,Low,"Simple control, bulk ordering"
22438,Ch Fuisse Pouilly Fuisse 12,750mL,16,34.24,6.848000000000001,48.336824452283174,C,Quarterly,Low,"Simple control, bulk ordering"
22439,S Aviron Cd Brouilly 12 Viel,750mL,4,12.25,2.45,40.40610178208843,C,Quarterly,Low,"Simple control, bulk ordering"
22440,S Aviron 12 Fleurie Madrieir,750mL,3,14.86,2.972,31.77139067055956,C,Quarterly,Low,"Simple control, bulk ordering"
22441,Omaka Springs Svgn Bl,750mL,175,10.06,2.012,294.92055067886275,B,Monthly,Medium,Moderate control
22447,Pizzolato Pnt Grigio,750mL,2039,4.72,0.944,1469.6794300522288,A,Weekly,High,"Tight control, frequent replenishment"
22448,Jam Cab Svgn,750mL,15,13.99,2.798,73.21865966367426,C,Quarterly,Low,"Simple control, bulk ordering"
22449,Bota Brick Pnt Grigio,1.5L,3,6.66,1.332,47.457899787624946,C,Quarterly,Low,"Simple control, bulk ordering"
22450,Bota Brick Cab Svgn,1.5L,5,6.7,1.34,61.08472217815261,C,Quarterly,Low,"Simple control, bulk ordering"
22451,Bota Brick Chard,1.5L,1,6.66,1.332,27.399831217559548,C,Quarterly,Low,"Simple control, bulk ordering"
22456,L'Ecole No 41 Red Columbia V,750mL,11,13.81,2.7620000000000005,63.10801287412773,C,Quarterly,Low,"Simple control, bulk ordering"
22471,Dom Specht Rsl Alsace,750mL,12,11.48,2.2960000000000003,72.29440390678198,C,Quarterly,Low,"Simple control, bulk ordering"
22475,MSH Cellars Svgn Bl Napa Vly,750mL,99,8.21,1.6420000000000003,245.54495806507913,C,Quarterly,Low,"Simple control, bulk ordering"
22477,Mionetto IL Moscato,750mL,2,8.49,1.6980000000000002,34.31991115272901,C,Quarterly,Low,"Simple control, bulk ordering"
22478,Mionetto IL Lambrusco Sprklg,750mL,1,9.58,1.9160000000000001,22.84558311924769,C,Quarterly,Low,"Simple control, bulk ordering"
22508,Blindfold White,750mL,32,20.68,4.136,87.95989942670849,C,Quarterly,Low,"Simple control, bulk ordering"
22509,Alderbrook Pnt Nr RRV,750mL,317,12.07,2.414,362.3773111808434,B,Monthly,Medium,Moderate control
22515,Justin Vyds 13 Svgn Bl C Cst,750mL,183,8.78,1.756,322.82212285844616,B,Monthly,Medium,Moderate control
22517,J Lohr Cypress Cab Svgn,750mL,57,5.91,1.1820000000000002,219.5981563078504,C,Quarterly,Low,"Simple control, bulk ordering"
22524,Dry Creek Vyds Est Block 10,750mL,38,18.82,3.7640000000000002,100.47707665457801,C,Quarterly,Low,"Simple control, bulk ordering"
22531,BV Coastal Estate Chard,750mL,99,6.16,1.2320000000000002,283.4733547569204,C,Quarterly,Low,"Simple control, bulk ordering"
22533,Jadot Marsannay Clos Roy 12,750mL,4,23.02,4.604,29.475578546806904,C,Quarterly,Low,"Simple control, bulk ordering"
22534,Jadot Fixin 12,750mL,1,22.72,4.544,14.834770727423168,C,Quarterly,Low,"Simple control, bulk ordering"
22543,Jadot Santenay Clos Rous 12,750mL,1,23.48,4.696000000000001,14.592710135444474,C,Quarterly,Low,"Simple control, bulk ordering"
22547,Jadot Savigny Narbantons 12,750mL,1,22.57,4.514,14.883984964325055,C,Quarterly,Low,"Simple control, bulk ordering"
22549,Jadot Savigny Les Beaune 12,750mL,1,23.33,4.6659999999999995,14.639546813491698,C,Quarterly,Low,"Simple control, bulk ordering"
22556,Piccini Chianti,750mL,12,7.94,1.588,86.9291381699617,C,Quarterly,Low,"Simple control, bulk ordering"
22566,LaBelle Winery 2013 Dry Rsl,750mL,90,9.14,1.8280000000000003,221.88766452283022,C,Quarterly,Low,"Simple control, bulk ordering"
22567,Our Daily Red Cab Svgn,750mL,4,3.21,0.642,78.93370379638584,C,Quarterly,Low,"Simple control, bulk ordering"
22568,Beringer The Waymaker Red,750mL,32,17.0,3.4000000000000004,97.01425001453318,C,Quarterly,Low,"Simple control, bulk ordering"
22569,Bota Box Svgn Bl,3L,174,11.72,2.3440000000000003,272.4556512742263,B,Monthly,Medium,Moderate control
22583,Cambria Julias Vyd Pnt Nr,750mL,263,13.6,2.72,310.9520485068208,B,Monthly,Medium,Moderate control
22584,Cambria Katherines Chard,750mL,284,11.91,2.382,345.29341129313735,B,Monthly,Medium,Moderate control
22593,The Divining Rod Red,750mL,124,7.58,1.516,285.99684482640646,C,Quarterly,Low,"Simple control, bulk ordering"
22596,Erath Leland Pnt Nr,750mL,6,25.51,5.102,34.292993571213124,C,Quarterly,Low,"Simple control, bulk ordering"
22597,Erath Prince Hill Pnt Nr,750mL,2,24.99,4.998,20.00400120040014,C,Quarterly,Low,"Simple control, bulk ordering"
22599,Antica Fratta Franciacorta B,750mL,4,18.91,3.782,32.521400024371864,C,Quarterly,Low,"Simple control, bulk ordering"
22600,Jos Phelps Insignia 11,1.5L,2,236.84,47.368,6.497891776122492,C,Quarterly,Low,"Simple control, bulk ordering"
22617,Viberti Barbera D'Alba Gemel,750mL,38,6.8,1.36,167.15614398097438,C,Quarterly,Low,"Simple control, bulk ordering"
22619,Promesses de France CdRhone,750mL,5,5.51,1.102,67.35877880179903,C,Quarterly,Low,"Simple control, bulk ordering"
22621,A Bichot Adelie Mercury,750mL,3,22.81,4.562,25.643835770426485,C,Quarterly,Low,"Simple control, bulk ordering"
22624,A Bichot Merc Champs M,750mL,11,28.1,5.620000000000001,44.24133105666556,C,Quarterly,Low,"Simple control, bulk ordering"
22625,True Myth Cab,750mL,5,6.19,1.2380000000000002,63.55133525935684,C,Quarterly,Low,"Simple control, bulk ordering"
22629,Ryan Patrick Ryan's Rsl,750mL,12,7.84,1.568,87.48177652797065,C,Quarterly,Low,"Simple control, bulk ordering"
22630,Ryan Patrick Rsv Cab,750mL,2,20.54,4.108,22.06478908203439,C,Quarterly,Low,"Simple control, bulk ordering"
22632,Buil & Gine Montsant 17X1,750mL,38,7.48,1.4960000000000002,159.37712984840886,C,Quarterly,Low,"Simple control, bulk ordering"
22643,Chartron Trebuchet Puligny,750mL,2,42.85,8.57,15.276525413351825,C,Quarterly,Low,"Simple control, bulk ordering"
22644,Gaston & Ravaut Bourgn Chard,750mL,4,18.91,3.782,32.521400024371864,C,Quarterly,Low,"Simple control, bulk ordering"
22645,Gaston & Ravaut Bourgog Vlg,750mL,14,22.36,4.472,55.95167861550416,C,Quarterly,Low,"Simple control, bulk ordering"
22646,Guillaume Vrignaud Chablis,750mL,3,16.77,3.354,29.90743022772896,C,Quarterly,Low,"Simple control, bulk ordering"
22648,San Felice Il Grigio Gr Sel,750mL,12,24.99,4.998,48.999595755002524,C,Quarterly,Low,"Simple control, bulk ordering"
22649,San Felice Campogiovanni Bru,750mL,13,33.55,6.71,44.015984090323855,C,Quarterly,Low,"Simple control, bulk ordering"
22653,Esser Vyds Chard,750mL,2,8.96,1.7920000000000003,33.40765523905305,C,Quarterly,Low,"Simple control, bulk ordering"
22657,Iron Horse Est Chard,750mL,2,19.59,3.918,22.59346194622841,C,Quarterly,Low,"Simple control, bulk ordering"
22661,Iron Horse Est Brut Rose,750mL,1,30.82,6.164000000000001,12.737045052816692,C,Quarterly,Low,"Simple control, bulk ordering"
22662,Trefethen Chard Napa,750mL,57,21.19,4.238,115.973016014957,C,Quarterly,Low,"Simple control, bulk ordering"
22665,Trefethen Cab Svgn,750mL,25,35.56,7.112000000000001,59.289000681406115,C,Quarterly,Low,"Simple control, bulk ordering"
22671,Round Hill Chard,1.5L,30,9.14,1.8280000000000003,128.1069028421134,C,Quarterly,Low,"Simple control, bulk ordering"
22672,Mumm Brut Cve Napa,187mL,6,4.56,0.9119999999999999,81.11071056538127,C,Quarterly,Low,"Simple control, bulk ordering"
22675,For A Song  The Score,750mL,128,5.33,1.066,346.518465459368,C,Quarterly,Low,"Simple control, bulk ordering"
22696,Delish Svgn Bl,750mL,42,6.66,1.332,177.57120130114436,C,Quarterly,Low,"Simple control, bulk ordering"
22697,Girard Old Vine Znfdl,750mL,64,10.46,2.092,174.90778777865043,C,Quarterly,Low,"Simple control, bulk ordering"
22702,Peter Michael Danseuse Pnt N,750mL,18,68.24,13.648,36.31631259331193,C,Quarterly,Low,"Simple control, bulk ordering"
22703,Carne Humana Red,750mL,12,23.33,4.6659999999999995,50.71287776150136,C,Quarterly,Low,"Simple control, bulk ordering"
22725,Adelsheim Chard Willmete Vly,750mL,12,11.76,2.352,71.42857142857143,C,Quarterly,Low,"Simple control, bulk ordering"
22757,Black Opal Cshmre Cab/Merlot,750mL,87,4.82,0.9640000000000001,300.4146511999734,C,Quarterly,Low,"Simple control, bulk ordering"
22758,Copain Tous Ensemble 12 Chrd,750mL,441,10.45,2.09,459.35257122279745,B,Monthly,Medium,Moderate control
22765,Renacer Red Mendoza,750mL,7,40.81,8.162,29.285370632871135,C,Quarterly,Low,"Simple control, bulk ordering"
22768,Stags Leap Hand of Time Red,750mL,12,15.99,3.1980000000000004,61.25638918316888,C,Quarterly,Low,"Simple control, bulk ordering"
22778,Orestiadi Ludovico,750mL,2,19.04,3.808,22.917462425705285,C,Quarterly,Low,"Simple control, bulk ordering"
22781,Rage Znfdl,750mL,1,37.74,7.548000000000001,11.51023138790327,C,Quarterly,Low,"Simple control, bulk ordering"
22789,Bolla Prosecco 3pk/187mls,187mL 3 Pk,22,10.34,2.068,103.14212462587933,C,Quarterly,Low,"Simple control, bulk ordering"
22793,Kenwood Yulupa Pnt Nr,750mL,12,6.2,1.2400000000000002,98.37387536759293,C,Quarterly,Low,"Simple control, bulk ordering"
22798,Elk Cove La Boheme Pnt Nr,750mL,9,31.33,6.266,37.89885239801462,C,Quarterly,Low,"Simple control, bulk ordering"
22799,Farmers of Wine Italian Red,750mL,4,9.65,1.9300000000000002,45.525145360598536,C,Quarterly,Low,"Simple control, bulk ordering"
22801,Fetzer Valley Oaks Cab Svgn,1.5L,437,6.57,1.314,576.690816925086,B,Monthly,Medium,Moderate control
